term_type,term_group,term,surprisal,surprisal_type,frequency
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,2.772588722239781,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,1.3862943611198906,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,1.0986122886681096,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,4.119037174812472,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,0.4054651081081643,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,2.3025850929940455,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,0.4054651081081643,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,參考,-0.0,ngram,56
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,5.0106352940962555,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,1.0986122886681096,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,2.5649493574615363,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,3.988984046564274,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,2.3025850929940455,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,3.9318256327243257,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,1.3862943611198906,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,0.6931471805599453,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,0.6931471805599453,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,2.197224577336219,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,0.6931471805599453,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,2.5649493574615363,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,0.6931471805599453,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,2.5649493574615363,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,5.424950017481403,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,4.727387818712341,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,4.532599493153256,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依照,-0.0,ngram,63
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,3.0204248861443626,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,4.119037174812472,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.6931471805599453,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.6931471805599453,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,2.772588722239781,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.6931471805599453,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,1.2809338454620642,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.6931471805599453,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,3.2188758248682006,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.4054651081081643,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,1.5686159179138452,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,1.5686159179138452,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,4.812184355372417,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,3.7013019741124933,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.6931471805599453,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,1.2809338454620642,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.6931471805599453,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,1.0986122886681096,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,2.0794415416798357,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.6931471805599453,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,1.0986122886681096,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.6931471805599453,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,3.0204248861443626,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,1.5686159179138452,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,1.5686159179138452,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.6931471805599453,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,3.9702919135521215,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,1.3862943611198906,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,1.6094379124341003,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,1.0986122886681096,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.6931471805599453,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,6.373319789577012,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.6931471805599453,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,2.772588722239781,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,2.3978952727983707,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,1.9459101490553132,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,2.3978952727983707,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,3.6888794541139363,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,1.3862943611198906,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.916290731874155,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,3.6635616461296463,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,2.772588722239781,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.6931471805599453,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.6931471805599453,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.6931471805599453,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,1.0986122886681096,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,4.119037174812472,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,-0.0,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,1.791759469228055,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.6931471805599453,ngram,301
usual,考諸|徵諸|觀諸|稽之|參考|依照|依據,依據,0.08576682175742495,ngram,301
