term_type,term_group,term,surprisal,surprisal_type,frequency
bio,melanoma|skin cancer,melanoma,-0.2056148256500045,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1247188500593034,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1960266948118101,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2215385885844093,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.0917752995974912,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.0910369984186976,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2197113023214508,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1326337477184934,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1349024745116378,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2014474793688805,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2413012241038019,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1882867086663803,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2658828687631984,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2608664206984166,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2435838466167781,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2259511760232273,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2262510304847737,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2437101261781931,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2947894716757853,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.3451110064757783,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2595564235152869,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2506408506055914,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2256997163983615,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2084087592755837,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2581833665958092,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.332920113957718,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2720120853576594,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2726426454607044,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.279395132781276,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2961670034676907,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1896586391478032,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2154667013907136,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.0717951482868729,semantic,1197
bio,melanoma|skin cancer,melanoma,0.054249841301179,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2384314576245473,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.219172004169685,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2680482952308234,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2290280148258475,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1953841639161212,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1522456377504079,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1789605026057955,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1920386570094067,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2664559327371733,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.3597442972490103,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2785664251766629,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2249279131763166,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2979564901384237,semantic,1197
bio,melanoma|skin cancer,melanoma,0.2025371355778852,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2073077586328714,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2484182051338646,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.266637459875116,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1831139619922057,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2063979528435798,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2743963229216463,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.218297936418912,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2032211250371705,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.235569925023202,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2227180031152051,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2320033225355085,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2118629035798357,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2024009084806315,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1888557764620025,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2035399085842849,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1983376624084881,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2381700802109252,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2008417253273658,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1492105657638195,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2570786857729849,semantic,1197
bio,melanoma|skin cancer,melanoma,0.1126534699694119,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2416936317754456,semantic,1197
bio,melanoma|skin cancer,melanoma,0.0322505435297819,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.0685595112421364,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1160382256112676,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2632755044574322,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.255585647489116,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2511175853786438,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.4255055090588865,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1585298955861873,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2252527013828672,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1062941438831738,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1313724439201613,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1109703006196325,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1600805173793122,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1971306082779882,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1301225248159356,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1737942485477634,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1428033339552972,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2008891236707911,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2001565787218278,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.0854774465393477,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.097885772021884,semantic,1197
bio,melanoma|skin cancer,melanoma,0.0483620500288608,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2008444651838266,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2082604249774512,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.105997673681461,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1497042571488669,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.164484479909323,semantic,1197
bio,melanoma|skin cancer,melanoma,0.0598184166446947,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.0429046688148708,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1016566384309266,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.0801517385361274,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1606537697183113,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2415135110376049,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1714763056062563,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1341734556641527,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1938501188364743,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2255373825240791,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1764324298769184,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1211676841207312,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2227697321478368,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2097140991082542,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2254007733975081,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2103246026519976,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1328798429668517,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.0965759754213179,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.0909639983734255,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1684661122984287,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1829005188788377,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1899363888640388,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1309840626631453,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1184311397803201,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1104948729163965,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2497967879518838,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.0113634843395874,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2002557251684306,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2107592551033425,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1109229068598579,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.0401160142136869,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2275167719330106,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.20469731124508,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2452617888011095,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1315889703371377,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2117712622460651,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2340440681389954,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2351393214851503,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1691097026419293,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1989430640341511,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.0632057769115694,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2123362529006106,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1916270777670362,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1907502190349848,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.121082496502235,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2160191694379498,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.0418605717399224,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1529415576608506,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2290729496197868,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1354862375989119,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2408036670337101,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2436330022227693,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2394033692035819,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.217439189514117,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2092914655194026,semantic,1197
bio,melanoma|skin cancer,melanoma,0.1744771055731226,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1504645920120895,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.123032609721285,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1907502190349848,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1895510350407117,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1161062074116439,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.234458093963554,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2708641043978446,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2457675387563028,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1211874321891138,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1614229735465354,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2513492512959978,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.078712557280663,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1124401552008591,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1547091036955548,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.3090011966277687,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2462626451829766,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1805620723826023,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2469528974401559,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2596599420234385,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2249279131763166,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2150186189814482,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2388793464169241,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2553709078693043,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1436013934297045,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.3520270145148769,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.0866055119380018,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1842406844539174,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2144032878172336,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.263101333390202,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1870496642760933,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2071103463042667,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2352019319817286,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2501167947495649,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2373281975220057,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2414619206122469,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2159465417201224,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.0262944577628617,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.0807571160464553,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1856346194758407,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2311409495503914,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1422051215734475,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.0357267717062937,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1303970272482248,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2010216188968321,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1307299549712226,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2436005974566811,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2389410755282907,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2152468099503305,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2687282089880318,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2282581329408683,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2235723782469578,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2306926316920447,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2742276591042095,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2963292913761705,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1917403858648364,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2564933291438423,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1952392657425551,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2009907232052009,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2343391763235815,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2305378833130589,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1050857343752485,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1684491871438522,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1611424840091784,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.16250340514469,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2300548090661927,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2740928768737386,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.0821500912238014,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1392149651824483,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2896374042970313,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2087159072356859,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2427108896768385,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2113826583552886,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.0944566956329684,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2082371385787201,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2027536737114017,semantic,1197
bio,melanoma|skin cancer,melanoma,0.1457696903243692,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2008852451909659,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1356574585304286,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.240343987053813,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2096243700259244,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2405965647981226,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.3123870696399017,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2189178641611832,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1658093907011451,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2181691222367925,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2240373810482134,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.0310385247603002,semantic,1197
bio,melanoma|skin cancer,melanoma,0.1010620179278144,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.104826577177816,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2715065870695528,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1918357292202102,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2321559270339949,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1926279993790124,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2277423376056816,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2219329365793876,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2545866204268273,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1043112866597758,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.149845218906799,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1878298354600621,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2670619051400728,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1546719212783678,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1231878442404172,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.0941539083162033,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.0813553664097619,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2653573656564546,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.195643661488183,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2121923259274313,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2068935260029385,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2182422465457451,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2564254615589075,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1795537896023186,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1767106348005416,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2890607935056197,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1696649852734218,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.226173628083947,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.2478904387759323,semantic,1197
bio,melanoma|skin cancer,melanoma,-0.1835359512269387,semantic,1197
